noticeIdentifier,noticeVersion,lotIdentifier,classificationType,mainClassificationCode,additionalClassificationCodes,options
25818322,2,LOT-0000,cpv,45,"43,44,71",
25822872,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822872,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822876,1,,cpv,45,"43,44,71",
25822876,1,LOT-0000,cpv,45,"43,44,71",
25822880,1,,cpv,45,"43,44,71",
25822880,1,LOT-0000,cpv,45,"43,44,71",
25822884,1,,cpv,45,"43,44,71",
25822884,1,LOT-0000,cpv,45,"43,44,71",
25822888,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822888,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822892,1,,cpv,45,"43,44,71",
25822892,1,LOT-0000,cpv,45,"43,44,71",
25822896,1,,cpv,34,"60,63",
25822896,1,LOT-0000,cpv,34,"60,63",
25822900,1,,cpv,45,"43,44,71",
25822900,1,LOT-0000,cpv,45,"43,44,71",
25822904,1,,cpv,45,"43,44,71",
25822904,1,LOT-0000,cpv,45,"43,44,71",
25822908,1,,cpv,45,"43,44,71",
25822908,1,LOT-0000,cpv,45,"43,44,71",
25822912,1,,cpv,45,"43,44,71",
25822912,1,LOT-0000,cpv,45,"43,44,71",
25822916,1,,cpv,45,"43,44,71",
25822916,1,LOT-0000,cpv,45,"43,44,71",
25822920,1,,cpv,45,"43,44,71",
25822920,1,LOT-0000,cpv,45,"43,44,71",
25822924,1,,cpv,45,"43,44,71",
25822924,1,LOT-0000,cpv,45,"43,44,71",
25822928,1,,cpv,45,"43,44,71",
25822928,1,LOT-0000,cpv,45,"43,44,71",
25822932,1,,cpv,45,"43,44,71",
25822932,1,LOT-0000,cpv,45,"43,44,71",
25822936,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822936,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822944,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822944,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822948,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822948,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822952,1,,cpv,45,"43,44,71",
25822952,1,LOT-0000,cpv,45,"43,44,71",
25822956,1,,cpv,45,"43,44,71",
25822956,1,LOT-0000,cpv,45,"43,44,71",
25822960,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822960,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822964,1,,cpv,45,"43,44,71",
25822964,1,LOT-0000,cpv,45,"43,44,71",
25822836,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822836,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822840,1,,,,,
25822840,1,LOT-0000,,,,
25822844,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822844,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822848,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822848,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822852,1,,cpv,45,"43,44,71",
25822852,1,LOT-0000,cpv,45,"43,44,71",
25822856,1,,cpv,45,"43,44,71",
25822856,1,LOT-0000,cpv,45,"43,44,71",
25822860,1,,,,,
25822860,1,LOT-0000,,,,
25822868,1,,cpv,331,"385,389",
25822868,1,LOT-0000,cpv,331,"385,389",
25825356,1,,,,,
25825356,1,LOT-0000,,,,
25825360,1,,cpv,331,"385,389",
25825360,1,LOT-0000,cpv,331,"385,389",
25825364,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825364,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825368,1,,cpv,45,"43,44,71",
25825368,1,LOT-0000,cpv,45,"43,44,71",
25825372,1,,cpv,45,"43,44,71",
25825372,1,LOT-0000,cpv,45,"43,44,71",
25825376,1,,cpv,45,"43,44,71",
25825376,1,LOT-0000,cpv,45,"43,44,71",
25825380,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825380,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825384,1,,cpv,45,"43,44,71",
25825384,1,LOT-0000,cpv,45,"43,44,71",
25825388,1,,cpv,34,"60,63",
25825388,1,LOT-0000,cpv,34,"60,63",
25825392,1,,cpv,45,"43,44,71",
25825392,1,LOT-0000,cpv,45,"43,44,71",
25825396,1,,cpv,45,"43,44,71",
25825396,1,LOT-0000,cpv,45,"43,44,71",
25825400,1,,cpv,45,"43,44,71",
25825400,1,LOT-0000,cpv,45,"43,44,71",
25825404,1,,cpv,45,"43,44,71",
25825404,1,LOT-0000,cpv,45,"43,44,71",
25825408,1,,cpv,45,"43,44,71",
25825408,1,LOT-0000,cpv,45,"43,44,71",
25825412,1,,cpv,45,"43,44,71",
25825412,1,LOT-0000,cpv,45,"43,44,71",
25825416,1,,cpv,45,"43,44,71",
25825416,1,LOT-0000,cpv,45,"43,44,71",
25825420,1,,cpv,45,"43,44,71",
25825420,1,LOT-0000,cpv,45,"43,44,71",
25825424,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825424,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825428,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825428,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825432,1,,cpv,45,"43,44,71",
25825432,1,LOT-0000,cpv,45,"43,44,71",
25825436,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825436,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825440,1,,cpv,45,"43,44,71",
25825440,1,LOT-0000,cpv,45,"43,44,71",
25821438,2,,cpv,45,"43,44,71",
25821438,2,LOT-0000,cpv,45,"43,44,71",
25825332,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825332,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825336,1,,,,,
25825336,1,LOT-0000,,,,
25825340,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825340,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825344,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825344,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825348,1,,cpv,45,"43,44,71",
25825348,1,LOT-0000,cpv,45,"43,44,71",
25825352,1,,cpv,45,"43,44,71",
25825352,1,LOT-0000,cpv,45,"43,44,71",
25817140,2,,cpv,45,"43,44,71",
25817140,2,LOT-0000,cpv,45,"43,44,71",
25825328,1,,,,,
25825328,1,LOT-0000,,,,
25821434,2,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25821434,2,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25635804,1,,cpv,45,"43,44,71",
25635804,1,LOT-0000,cpv,45,"43,44,71",
25750966,2,,cpv,45,"43,44,71",
25750966,2,LOT-0000,cpv,45,"43,44,71",
25827228,1,,cpv,77000000-0,,
25827228,1,LOT-0000,cpv,77000000-0,,
25744564,2,,cpv,45422000-1,,
25744564,2,LOT-0000,cpv,45422000-1,,
25723776,3,,cpv,45234100,,
25723776,3,LOT-0000,cpv,45234100,,
25827124,1,,cpv,71000000 71500000-3 71300000 71631400-4,,
25827124,1,LOT-0000,cpv,71000000 71500000-3 71300000 71631400-4,,
25822500,1,,cpv,79710000,,
25822500,1,LOT-0000,cpv,79710000,,
25823454,1,,cpv,45113000-2,45100000-8,
25823454,1,LOT-0000,cpv,45113000-2,45100000-8,
25825624,1,,cpv,90524300-9,"85200000-1,90500000-2",
25825624,1,LOT-0000,cpv,90524300-9,"85200000-1,90500000-2",
25719552,1,,cpv,45234116,,
25719552,1,LOT-0000,cpv,45234116,,
25823356,1,,cpv,45443000-4,,
25823356,1,LOT-0000,cpv,45443000-4,,
25823352,1,,cpv,45452000-0,45443000-4,
25823352,1,LOT-0000,cpv,45452000-0,45443000-4,
25823338,1,,cpv,90911200-8,,
25823338,1,LOT-0000,cpv,90911200-8,,
25827156,1,,cpv,45,"43,44,71",
25827156,1,LOT-0000,cpv,45,"43,44,71",
25822526,1,,cpv,77000000,,
25822526,1,LOT-0000,cpv,77000000,,
25825788,1,,cpv,85000000-9,,
25825788,1,LOT-0000,cpv,85000000-9,,
25825848,1,,cpv,50711000-2,,
25825848,1,LOT-0000,cpv,50711000-2,,
25823450,1,,cpv,09330000-1,"09331000-8,09332000-5",
25823450,1,LOT-0000,cpv,09330000-1,"09331000-8,09332000-5",
25823310,1,,cpv,39150000-8,39100000-3,
25823310,1,LOT-0000,cpv,39150000-8,39100000-3,
25822816,1,,,,,
25822816,1,LOT-0000,,,,
25822756,1,,cpv,45,"43,44,71",
25822756,1,LOT-0000,cpv,45,"43,44,71",
25822708,1,,cpv,45,"43,44,71",
25822708,1,LOT-0000,cpv,45,"43,44,71",
25823406,1,,cpv,45111000-8,"45233200-1,45112700-2,45232410-9",
25823406,1,LOT-0000,cpv,45111000-8,"45233200-1,45112700-2,45232410-9",
25823012,1,,cpv,45000000-7,45312000-7,
25823012,1,LOT-0000,cpv,45000000-7,45312000-7,
25825852,1,,cpv,45330000-9,,
25825852,1,LOT-0000,cpv,45330000-9,,
25822632,1,,cpv,45,"43,44,71",
25822632,1,LOT-0000,cpv,45,"43,44,71",
25822628,1,,cpv,45,"43,44,71",
25822628,1,LOT-0000,cpv,45,"43,44,71",
25822624,1,,cpv,45,"43,44,71",
25822624,1,LOT-0000,cpv,45,"43,44,71",
25822620,1,,cpv,45,"43,44,71",
25822620,1,LOT-0000,cpv,45,"43,44,71",
25825660,1,,cpv,45233162-2,"45233161-5,45233120-6,45232000-2",
25825660,1,LOT-0000,cpv,45233162-2,"45233161-5,45233120-6,45232000-2",
25823334,1,,cpv,45112500-0,,
25823334,1,LOT-0000,cpv,45112500-0,,
25825784,1,,cpv,71630000-3,,
25825784,1,LOT-0000,cpv,71630000-3,,
25827188,1,,cpv,45,"43,44,71",
25827188,1,LOT-0000,cpv,45,"43,44,71",
25823104,1,,cpv,45331000-6,,
25823104,1,LOT-0000,cpv,45331000-6,,
25823326,1,,cpv,45260000-7,,
25823326,1,LOT-0000,cpv,45260000-7,,
25827084,1,,cpv,45,"43,44,71",
25827084,1,LOT-0000,cpv,45,"43,44,71",
25823348,1,,cpv,44115900-8,45212190-4,
25823348,1,LOT-0000,cpv,44115900-8,45212190-4,
25827184,1,,cpv,45,"43,44,71",
25827184,1,LOT-0000,cpv,45,"43,44,71",
25823344,1,,cpv,45261210-9,45261410-1,
25823344,1,LOT-0000,cpv,45261210-9,45261410-1,
25823446,1,,cpv,45431000-7,"45311200-2,45332400-7,45442100-8",
25823446,1,LOT-0000,cpv,45431000-7,"45311200-2,45332400-7,45442100-8",
25823442,1,,cpv,39112000-0,39110000-6,
25823442,1,LOT-0000,cpv,39112000-0,39110000-6,
25776634,2,,cpv,34100000,34144900,
25776634,2,LOT-0000,cpv,34100000,34144900,
25827180,1,,cpv,45,"43,44,71",
25827180,1,LOT-0000,cpv,45,"43,44,71",
25825628,1,,cpv,39120000-9,"39110000-6,39156000-0,39100000-3",
25825628,1,LOT-0000,cpv,39120000-9,"39110000-6,39156000-0,39100000-3",
25827176,1,,cpv,45,"43,44,71",
25827176,1,LOT-0000,cpv,45,"43,44,71",
25825462,1,,cpv,45233124,,
25825462,1,LOT-0000,cpv,45233124,,
25826954,1,,cpv,45110000,"45111000,45111100",
25826954,1,LOT-0000,cpv,45110000,"45111000,45111100",
25823214,1,,cpv,42510000-4,,
25823214,1,LOT-0000,cpv,42510000-4,,
25826978,1,,cpv,45,"43,44,71",
25826978,1,LOT-0000,cpv,45,"43,44,71",
25825776,1,,cpv,35113210-4,"39173000-5,35113300-2,44421722-4",
25825776,1,LOT-0000,cpv,35113210-4,"39173000-5,35113300-2,44421722-4",
25823084,1,,cpv,43261000-0,,
25823084,1,LOT-0000,cpv,43261000-0,,
25822616,1,,cpv,45,"43,44,71",
25822616,1,LOT-0000,cpv,45,"43,44,71",
25825844,1,,cpv,45330000-9,,
25825844,1,LOT-0000,cpv,45330000-9,,
25823218,1,,cpv,38970000-5,,
25823218,1,LOT-0000,cpv,38970000-5,,
25825772,1,,cpv,50000000-5,50344000-8,
25825772,1,LOT-0000,cpv,50000000-5,50344000-8,
25823076,1,,cpv,35810000-5,35000000-4,
25823076,1,LOT-0000,cpv,35810000-5,35000000-4,
25826950,1,,cpv,45314000,32424000,
25826950,1,LOT-0000,cpv,45314000,32424000,
25826974,1,,cpv,45,"43,44,71",
25826974,1,LOT-0000,cpv,45,"43,44,71",
25825446,1,,cpv,43612000,,
25825446,1,LOT-0000,cpv,43612000,,
25822748,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822748,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822584,1,,cpv,45,"43,44,71",
25822584,1,LOT-0000,cpv,45,"43,44,71",
25823072,1,,cpv,45111250-5,45221250-9,
25823072,1,LOT-0000,cpv,45111250-5,45221250-9,
25823056,1,,cpv,45232130-2,,
25823056,1,LOT-0000,cpv,45232130-2,,
25827172,1,,cpv,45,"43,44,71",
25827172,1,LOT-0000,cpv,45,"43,44,71",
25822664,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822664,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822612,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822612,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823478,1,,cpv,45421131-1,45422000-1,
25823478,1,LOT-0000,cpv,45421131-1,45422000-1,
25823784,1,,cpv,45261210,,
25823784,1,LOT-0000,cpv,45261210,,
25823508,1,,cpv,90712100-2,90711000-4,
25823508,1,LOT-0000,cpv,90712100-2,90711000-4,
25776550,2,,cpv,45210000,,
25776550,2,LOT-0000,cpv,45210000,,
25823306,1,,cpv,45313100-5,,
25823306,1,LOT-0000,cpv,45313100-5,,
25825644,1,,cpv,50118100-6,"50100000-6,50118110-9,50000000-5,50118200-7,50118400-9,50118300-8,50118500-0",
25825644,1,LOT-0000,cpv,50118100-6,"50100000-6,50118110-9,50000000-5,50118200-7,50118400-9,50118300-8,50118500-0",
25823474,1,,cpv,45410000-4,45443000-4,
25823474,1,LOT-0000,cpv,45410000-4,45443000-4,
25825840,1,,cpv,45330000-9,,
25825840,1,LOT-0000,cpv,45330000-9,,
25823294,1,,cpv,45000000-7,,
25823294,1,LOT-0000,cpv,45000000-7,,
25826942,1,,cpv,45316110,50232100,
25826942,1,LOT-0000,cpv,45316110,50232100,
25827168,1,,cpv,45,"43,44,71",
25827168,1,LOT-0000,cpv,45,"43,44,71",
25825818,1,,cpv,30000000-9,,
25825818,1,LOT-0000,cpv,30000000-9,,
25822828,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822828,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822608,1,,cpv,45,"43,44,71",
25822608,1,LOT-0000,cpv,45,"43,44,71",
25822604,1,,cpv,45,"43,44,71",
25822604,1,LOT-0000,cpv,45,"43,44,71",
25822994,1,,cpv,45112723-9,,
25822994,1,LOT-0000,cpv,45112723-9,,
25659566,4,,cpv,45234116,,
25659566,4,LOT-0000,cpv,45234116,,
25823282,1,,cpv,80000000-4,,
25823282,1,LOT-0000,cpv,80000000-4,,
25825324,1,,cpv,16600000,,
25825324,1,LOT-0000,cpv,16600000,,
25822498,1,,cpv,39515000,,
25822498,1,LOT-0000,cpv,39515000,,
25823230,1,,cpv,38434000-6,"38400000-9,38000000-5",
25823230,1,LOT-0000,cpv,38434000-6,"38400000-9,38000000-5",
25825610,1,,cpv,45262660-5,,
25825610,1,LOT-0000,cpv,45262660-5,,
25826052,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826052,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826056,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826056,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823362,1,,cpv,71300000-1,"71000000-8,71313000-5,71317200-5",
25823362,1,LOT-0000,cpv,71300000-1,"71000000-8,71313000-5,71317200-5",
25823366,1,,cpv,45000000-7,45240000-1,
25823366,1,LOT-0000,cpv,45000000-7,45240000-1,
25825606,1,,cpv,45442100-8,,
25825606,1,LOT-0000,cpv,45442100-8,,
25822600,1,,,,,
25822600,1,LOT-0000,,,,
25822596,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822596,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823060,1,,cpv,45300000-0,45316212-4,
25823060,1,LOT-0000,cpv,45300000-0,45316212-4,
25825602,1,,cpv,45310000-3,,
25825602,1,LOT-0000,cpv,45310000-3,,
25825648,1,,cpv,75250000-3,,
25825648,1,LOT-0000,cpv,75250000-3,,
25822804,1,,,,,
25822804,1,LOT-0000,,,,
25822800,1,,cpv,45,"43,44,71",
25822800,1,LOT-0000,cpv,45,"43,44,71",
25823470,1,,cpv,45111200-0,"45220000-5,45000000-7,45221250-9,45246200-5,45262210-6,45111220-6",
25823470,1,LOT-0000,cpv,45111200-0,"45220000-5,45000000-7,45221250-9,45246200-5,45262210-6,45111220-6",
25825768,1,,cpv,71317210-8,71317200-5,
25825768,1,LOT-0000,cpv,71317210-8,71317200-5,
25826918,1,,cpv,45234100,"45000000,45222000,45233200,45234116,45314310,45112700,45213321,45221250,45234000,79710000,79714000,63711000,45236000",
25826918,1,LOT-0000,cpv,45234100,"45000000,45222000,45233200,45234116,45314310,45112700,45213321,45221250,45234000,79710000,79714000,63711000,45236000",
25822796,1,,cpv,45,"43,44,71",
25822796,1,LOT-0000,cpv,45,"43,44,71",
25822744,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822744,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822752,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822752,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822672,1,,,,,
25822672,1,LOT-0000,,,,
25822668,1,,,,,
25822668,1,LOT-0000,,,,
25822990,1,,cpv,45200000-9,45230000-8,
25822990,1,LOT-0000,cpv,45200000-9,45230000-8,
25822478,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822478,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823158,1,,cpv,98341120-2,,
25823158,1,LOT-0000,cpv,98341120-2,,
25807478,2,,cpv,45421100,"45421130,45421132,45421131",
25807478,2,LOT-0000,cpv,45421100,"45421130,45421132,45421131",
25822792,1,,cpv,45,"43,44,71",
25822792,1,LOT-0000,cpv,45,"43,44,71",
25822784,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822784,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822592,1,,cpv,45,"43,44,71",
25822592,1,LOT-0000,cpv,45,"43,44,71",
25822580,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822580,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823438,1,,cpv,72267000-4,"72261000-2,72267100-0",
25823438,1,LOT-0000,cpv,72267000-4,"72261000-2,72267100-0",
25825666,1,,cpv,45442100-8,,
25825666,1,LOT-0000,cpv,45442100-8,,
25825718,1,,cpv,16800000-3,16700000-2,
25825718,1,LOT-0000,cpv,16800000-3,16700000-2,
25825636,1,,cpv,45261300-7,45261210-9,
25825636,1,LOT-0000,cpv,45261300-7,45261210-9,
25825824,1,,cpv,30237134-7,"30237130-9,30211100-2",
25825824,1,LOT-0000,cpv,30237134-7,"30237130-9,30211100-2",
25825316,1,,cpv,30000000,,
25825316,1,LOT-0000,cpv,30000000,,
25758778,3,,cpv,45000000,,
25758778,3,LOT-0000,cpv,45000000,,
25823266,1,,cpv,79414000-9,,
25823266,1,LOT-0000,cpv,79414000-9,,
25823052,1,,cpv,45311200-2,,
25823052,1,LOT-0000,cpv,45311200-2,,
25822780,1,,,,,
25822780,1,LOT-0000,,,,
25823262,1,,cpv,90922000-6,"90000000-7,90670000-4,90921000-9",
25823262,1,LOT-0000,cpv,90922000-6,"90000000-7,90670000-4,90921000-9",
25825586,1,,cpv,45233140-2,"45233120-6,45233222-1,45233141-9,45233200-1,45233252-0",
25825586,1,LOT-0000,cpv,45233140-2,"45233120-6,45233222-1,45233141-9,45233200-1,45233252-0",
25822652,1,,cpv,45,"43,44,71",
25822652,1,LOT-0000,cpv,45,"43,44,71",
25823430,1,,cpv,44613700-7,,
25823430,1,LOT-0000,cpv,44613700-7,,
25823772,1,,cpv,45112710,,
25823772,1,LOT-0000,cpv,45112710,,
25826946,1,,cpv,45,"43,44,71",
25826946,1,LOT-0000,cpv,45,"43,44,71",
25823768,1,,cpv,90000000,,
25823768,1,LOT-0000,cpv,90000000,,
25822568,1,,cpv,45,"43,44,71",
25822568,1,LOT-0000,cpv,45,"43,44,71",
25823254,1,,cpv,45111100-9,45262660-5,
25823254,1,LOT-0000,cpv,45111100-9,45262660-5,
25822978,1,,cpv,48820000-2,72500000-0,
25822978,1,LOT-0000,cpv,48820000-2,72500000-0,
25823434,1,,cpv,48800000-6,48822000-6,
25823434,1,LOT-0000,cpv,48800000-6,48822000-6,
25825458,1,,cpv,45000000,,
25825458,1,LOT-0000,cpv,45000000,,
25822564,1,,cpv,45,"43,44,71",
25822564,1,LOT-0000,cpv,45,"43,44,71",
25823764,1,,cpv,45,"43,44,71",
25823764,1,LOT-0000,cpv,45,"43,44,71",
25823426,1,,cpv,75131000-3,79414000-9,
25823426,1,LOT-0000,cpv,75131000-3,79414000-9,
25823048,1,,cpv,90740000-6,,
25823048,1,LOT-0000,cpv,90740000-6,,
25822740,1,,cpv,45,"43,44,71",
25822740,1,LOT-0000,cpv,45,"43,44,71",
25822560,1,,cpv,45,"43,44,71",
25822560,1,LOT-0000,cpv,45,"43,44,71",
25825442,1,,cpv,45000000,,
25825442,1,LOT-0000,cpv,45000000,,
25826048,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826048,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825308,1,,cpv,43000000,,
25825308,1,LOT-0000,cpv,43000000,,
25826926,1,,cpv,45,"43,44,71",
25826926,1,LOT-0000,cpv,45,"43,44,71",
25823250,1,,cpv,90911200-8,,
25823250,1,LOT-0000,cpv,90911200-8,,
25771066,2,,cpv,45421131,,
25771066,2,LOT-0000,cpv,45421131,,
25823246,1,,cpv,38000000-5,,
25823246,1,LOT-0000,cpv,38000000-5,,
25823162,1,,cpv,45317300-5,"45311200-2,45315400-2,45315600-4,45317000-2,45311000-0,45315100-9",
25823162,1,LOT-0000,cpv,45317300-5,"45311200-2,45315400-2,45315600-4,45317000-2,45311000-0,45315100-9",
25823460,1,,cpv,44482100,,
25823460,1,LOT-0000,cpv,44482100,,
25822700,1,,cpv,45,"43,44,71",
25822700,1,LOT-0000,cpv,45,"43,44,71",
25776542,4,,cpv,90900000,,
25776542,4,LOT-0000,cpv,90900000,,
25823044,1,,cpv,45233280-5,"34928110-2,45233139-3,45233100-0",
25823044,1,LOT-0000,cpv,45233280-5,"34928110-2,45233139-3,45233100-0",
25826894,1,,cpv,32230000,"32270000,32344220",
25826894,1,LOT-0000,cpv,32230000,"32270000,32344220",
25825656,1,,cpv,48612000-1,"48613000-8,48614000-5,48611000-4,48610000-7",
25825656,1,LOT-0000,cpv,48612000-1,"48613000-8,48614000-5,48611000-4,48610000-7",
25823242,1,,cpv,73100000-3,,
25823242,1,LOT-0000,cpv,73100000-3,,
25826922,1,,cpv,45,"43,44,71",
25826922,1,LOT-0000,cpv,45,"43,44,71",
25823154,1,,cpv,79713000-5,,
25823154,1,LOT-0000,cpv,79713000-5,,
25822510,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822510,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823422,1,,cpv,38518200-1,38000000-5,
25823422,1,LOT-0000,cpv,38518200-1,38000000-5,
25825304,1,,cpv,37400000,,
25825304,1,LOT-0000,cpv,37400000,,
25822736,1,,,,,
25822736,1,LOT-0000,,,,
25825706,1,,cpv,45223220-4,"45112500-0,45262300-4,45262310-7",
25825706,1,LOT-0000,cpv,45223220-4,"45112500-0,45262300-4,45262310-7",
25826914,1,,cpv,45,"43,44,71",
25826914,1,LOT-0000,cpv,45,"43,44,71",
25826004,1,,cpv,45,"43,44,71",
25826004,1,LOT-0000,cpv,45,"43,44,71",
25826008,1,,cpv,45,"43,44,71",
25826008,1,LOT-0000,cpv,45,"43,44,71",
25823238,1,,cpv,71317200-5,,
25823238,1,LOT-0000,cpv,71317200-5,,
25781004,2,,cpv,39162100,39162200,
25781004,2,LOT-0000,cpv,39162100,39162200,
25823418,1,,cpv,38436000-0,38436300-3,
25823418,1,LOT-0000,cpv,38436000-0,38436300-3,
25826910,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826910,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823466,1,,cpv,45112200-7,"44912400-0,45221250-9,14212000-0",
25823466,1,LOT-0000,cpv,45112200-7,"44912400-0,45221250-9,14212000-0",
25825300,1,,cpv,34100000,,
25825300,1,LOT-0000,cpv,34100000,,
25825620,1,,cpv,03451000-6,,
25825620,1,LOT-0000,cpv,03451000-6,,
25823234,1,,cpv,80510000-2,80522000-9,
25823234,1,LOT-0000,cpv,80510000-2,80522000-9,
25825702,1,,cpv,45324000-4,,
25825702,1,LOT-0000,cpv,45324000-4,,
25823370,1,,cpv,90733200-6,"90733900-3,45000000-7,45245000-6",
25823370,1,LOT-0000,cpv,90733200-6,"90733900-3,45000000-7,45245000-6",
25826886,1,,cpv,45233222,45247110,
25826886,1,LOT-0000,cpv,45233222,45247110,
25826102,1,,cpv,18,"19,22,31,30,39",
25826102,1,LOT-0000,cpv,18,"19,22,31,30,39",
25826906,1,,cpv,45,"43,44,71",
25826906,1,LOT-0000,cpv,45,"43,44,71",
25823040,1,,cpv,42414100-2,45000000-7,
25823040,1,LOT-0000,cpv,42414100-2,45000000-7,
25823752,1,,cpv,38000000,,
25823752,1,LOT-0000,cpv,38000000,,
25823748,1,,cpv,45000000,,
25823748,1,LOT-0000,cpv,45000000,,
25823170,1,,cpv,45324000-4,,
25823170,1,LOT-0000,cpv,45324000-4,,
25825296,1,,cpv,45251143,,
25825296,1,LOT-0000,cpv,45251143,,
25823410,1,,cpv,77310000-6,"77314000-4,90720000-0",
25823410,1,LOT-0000,cpv,77310000-6,"77314000-4,90720000-0",
25822552,1,,cpv,45,"43,44,71",
25822552,1,LOT-0000,cpv,45,"43,44,71",
25823456,1,,cpv,44212310,,
